,movieId,title,genres,title_short,year
496,574,Spanking the Monkey,Comedy|Drama,Spanking the Monkey,1994
497,575,The Little Rascals,Children|Comedy,The Little Rascals,1994
498,577,Andre,Adventure|Children|Drama,Andre,1994
499,579,The Escort,Crime|Thriller,The Escort,1993
500,580,Princess Caraboo,Drama,Princess Caraboo,1994
501,581,The Celluloid Closet,Documentary,The Celluloid Closet,1995
502,583,Dear Diary,Comedy|Drama,Dear Diary,1994
503,585,The Brady Bunch Movie,Comedy,The Brady Bunch Movie,1995
504,586,Home Alone,Children|Comedy,Home Alone,1990
505,587,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,Ghost,1990
506,588,Aladdin,Adventure|Animation|Children|Comedy|Musical,Aladdin,1992
507,589,Terminator 2: Judgment Day,Action|Sci-Fi,Terminator 2: Judgment Day,1991
508,590,Dances with Wolves,Adventure|Drama|Western,Dances with Wolves,1990
509,592,Batman,Action|Crime|Thriller,Batman,1989
510,593,The Silence of the Lambs,Crime|Horror|Thriller,The Silence of the Lambs,1991
511,594,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,Snow White and the Seven Dwarfs,1937
512,595,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,Beauty and the Beast,1991
513,596,Pinocchio,Animation|Children|Fantasy|Musical,Pinocchio,1940
514,597,Pretty Woman,Comedy|Romance,Pretty Woman,1990
515,599,The Wild Bunch,Adventure|Western,The Wild Bunch,1969
516,600,Love and a .45,Action|Comedy|Crime,Love and a .45,1994
518,605,One Fine Day,Drama|Romance,One Fine Day,1996
519,606,Candyman: Farewell to the Flesh,Fantasy|Horror,Candyman: Farewell to the Flesh,1995
520,608,Fargo,Comedy|Crime|Drama|Thriller,Fargo,1996
521,609,Homeward Bound II: Lost in San Francisco,Adventure|Children,Homeward Bound II: Lost in San Francisco,1996
522,610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,Heavy Metal,1981
524,612,The Pallbearer,Comedy,The Pallbearer,1996
525,613,Jane Eyre,Drama|Romance,Jane Eyre,1996
526,615,Bread and Chocolate,Comedy|Drama,Bread and Chocolate,1973
528,617,The Flower of My Secret,Comedy|Drama,The Flower of My Secret,1995
529,618,Two Much,Comedy|Romance,Two Much,1995
530,619,Ed,Comedy,Ed,1996
531,626,A Thin Line Between Love and Hate,Comedy,A Thin Line Between Love and Hate,1996
532,627,The Last Supper,Drama|Thriller,The Last Supper,1995
533,628,Primal Fear,Crime|Drama|Mystery|Thriller,Primal Fear,1996
534,631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,All Dogs Go to Heaven 2,1996
535,632,Land and Freedom,Drama|War,Land and Freedom,1995
536,633,Denise Calls Up,Comedy,Denise Calls Up,1995
537,634,Theodore Rex,Comedy,Theodore Rex,1995
538,635,A Family Thing,Comedy|Drama,A Family Thing,1996
540,637,Sgt. Bilko,Comedy,Sgt. Bilko,1996
541,638,Jack and Sarah,Romance,Jack and Sarah,1995
542,639,Girl 6,Comedy|Drama,Girl 6,1996
543,640,Diabolique,Drama|Thriller,Diabolique,1996
545,647,Courage Under Fire,Action|Crime|Drama|War,Courage Under Fire,1996
546,648,Mission: Impossible,Action|Adventure|Mystery|Thriller,Mission: Impossible,1996
547,649,Cold Fever,Comedy|Drama,Cold Fever,1995
548,650,Moll Flanders,Drama,Moll Flanders,1996
549,653,Dragonheart,Action|Adventure|Fantasy,Dragonheart,1996
550,656,Eddie,Comedy,Eddie,1996
551,661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,James and the Giant Peach,1996
552,662,Fear,Thriller,Fear,1996
554,665,Underground,Comedy|Drama|War,Underground,1995
558,671,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,Mystery Science Theater 3000: The Movie,1996
559,673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Space Jam,1996
563,680,Alphaville,Drama|Mystery|Romance|Sci-Fi|Thriller,Alphaville,1965
564,685,It's My Party,Drama,It's My Party,1996
565,688,Operation Dumbo Drop,Action|Adventure|Comedy|War,Operation Dumbo Drop,1995
566,691,Mrs. Winterbourne,Comedy|Romance,Mrs. Winterbourne,1996
567,692,Solo,Action|Sci-Fi|Thriller,Solo,1996
568,694,The Substitute,Action|Crime|Drama,The Substitute,1996
569,695,True Crime,Mystery|Thriller,True Crime,1996
571,698,Delta of Venus,Drama,Delta of Venus,1995
572,700,Angus,Comedy,Angus,1995
573,703,Boys,Drama,Boys,1996
574,704,The Quest,Action|Adventure,The Quest,1996
575,706,Sunset Park,Drama,Sunset Park,1996
576,707,Mulholland Falls,Crime|Drama|Thriller,Mulholland Falls,1996
577,708,The Truth About Cats & Dogs,Comedy|Romance,The Truth About Cats & Dogs,1996
578,709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,Oliver & Company,1988
579,710,Celtic Pride,Comedy,Celtic Pride,1996
580,711,Flipper,Adventure|Children,Flipper,1996
581,714,Dead Man,Drama|Mystery|Western,Dead Man,1995
582,715,The Horseman on the Roof,Drama|Romance,The Horseman on the Roof,1995
584,719,Multiplicity,Comedy,Multiplicity,1996
587,724,The Craft,Drama|Fantasy|Horror|Thriller,The Craft,1996
588,725,The Great White Hype,Comedy,The Great White Hype,1996
589,726,Last Dance,Drama,Last Dance,1996
590,728,Cold Comfort Farm,Comedy,Cold Comfort Farm,1995
591,731,Heaven's Prisoners,Crime|Thriller,Heaven's Prisoners,1996
592,733,The Rock,Action|Adventure|Thriller,The Rock,1996
593,735,Cemetery Man,Horror,Cemetery Man,1994
594,736,Twister,Action|Adventure|Romance|Thriller,Twister,1996
595,737,Barb Wire,Action|Sci-Fi,Barb Wire,1996
596,741,Ghost in the Shell,Animation|Sci-Fi,Ghost in the Shell,1995
597,742,Thinner,Horror|Thriller,Thinner,1996
598,743,Spy Hard,Comedy,Spy Hard,1996
600,747,The Stupids,Comedy,The Stupids,1996
601,748,The Arrival,Action|Sci-Fi|Thriller,The Arrival,1996
603,757,Ashes of Time,Drama,Ashes of Time,1994
604,759,Maya Lin: A Strong Clear Vision,Documentary,Maya Lin: A Strong Clear Vision,1994
605,760,Stalingrad,Drama|War,Stalingrad,1993
606,761,The Phantom,Action|Adventure,The Phantom,1996
607,762,Striptease,Comedy|Crime,Striptease,1996
608,764,Heavy,Drama|Romance,Heavy,1995
609,765,Jack,Comedy|Drama,Jack,1996
610,766,I Shot Andy Warhol,Drama,I Shot Andy Warhol,1996
612,775,Spirits of the Dead,Horror|Mystery,Spirits of the Dead,1968
613,778,Trainspotting,Comedy|Crime|Drama,Trainspotting,1996
614,779,'Til There Was You,Drama|Romance,'Til There Was You,1997
616,781,Stealing Beauty,Drama,Stealing Beauty,1996
617,782,The Fan,Drama|Thriller,The Fan,1996
618,783,The Hunchback of Notre Dame,Animation|Children|Drama|Musical|Romance,The Hunchback of Notre Dame,1996
619,784,The Cable Guy,Comedy|Thriller,The Cable Guy,1996
620,785,Kingpin,Comedy,Kingpin,1996
621,786,Eraser,Action|Drama|Thriller,Eraser,1996
622,788,The Nutty Professor,Comedy|Fantasy|Romance|Sci-Fi,The Nutty Professor,1996
626,798,Daylight,Action|Adventure|Drama|Thriller,Daylight,1996
627,799,The Frighteners,Comedy|Horror|Thriller,The Frighteners,1996
628,800,Lone Star,Drama|Mystery|Western,Lone Star,1996
629,801,Harriet the Spy,Children|Comedy,Harriet the Spy,1996
630,802,Phenomenon,Drama|Romance,Phenomenon,1996
631,803,Walking and Talking,Comedy|Drama|Romance,Walking and Talking,1996
632,804,She's the One,Comedy|Romance,She's the One,1996
633,805,A Time to Kill,Drama|Thriller,A Time to Kill,1996
634,806,American Buffalo,Crime|Drama,American Buffalo,1996
636,809,Fled,Action|Adventure,Fled,1996
637,810,Kazaam,Children|Comedy|Fantasy,Kazaam,1996
639,818,A Very Brady Sequel,Comedy,A Very Brady Sequel,1996
640,823,The Collector,Drama,The Collector,1967
641,824,Kaspar Hauser,Drama|Mystery,Kaspar Hauser,1993
642,828,The Adventures of Pinocchio,Adventure|Children,The Adventures of Pinocchio,1996
643,829,Joe's Apartment,Comedy|Fantasy|Musical,Joe's Apartment,1996
644,830,The First Wives Club,Comedy,The First Wives Club,1996
645,832,Ransom,Crime|Thriller,Ransom,1996
646,833,High School High,Comedy,High School High,1996
647,835,Foxfire,Drama,Foxfire,1996
648,836,Chain Reaction,Action|Adventure|Thriller,Chain Reaction,1996
651,839,The Crow: City of Angels,Action|Thriller,The Crow: City of Angels,1996
652,840,House Arrest,Children|Comedy,House Arrest,1996
653,841,Eyes Without a Face,Horror,Eyes Without a Face,1959
655,848,The Spitfire Grill,Drama,The Spitfire Grill,1996
656,849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,Escape from L.A.,1996
657,851,Basquiat,Drama,Basquiat,1996
658,852,Tin Cup,Comedy|Drama|Romance,Tin Cup,1996
659,858,The Godfather,Crime|Drama,The Godfather,1972
661,866,Bound,Crime|Drama|Romance|Thriller,Bound,1996
662,867,Carpool,Comedy|Crime,Carpool,1996
663,869,Kansas City,Crime|Drama|Musical|Thriller,Kansas City,1996
664,870,Gone Fishin',Comedy,Gone Fishin',1997
665,875,Nothing to Lose,Action|Crime|Drama,Nothing to Lose,1994
667,879,The Relic,Horror|Thriller,The Relic,1997
668,880,The Island of Dr. Moreau,Sci-Fi|Thriller,The Island of Dr. Moreau,1996
669,881,First Kid,Children|Comedy,First Kid,1996
670,882,The Trigger Effect,Drama|Thriller,The Trigger Effect,1996
671,885,Bogus,Children|Drama|Fantasy,Bogus,1996
672,886,Bulletproof,Action|Comedy|Crime,Bulletproof,1996
676,892,Twelfth Night,Comedy|Drama|Romance,Twelfth Night,1996
677,893,Mother Night,Drama,Mother Night,1996
678,896,Wild Reeds,Drama,Wild Reeds,1994
679,897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,For Whom the Bell Tolls,1943
680,898,The Philadelphia Story,Comedy|Drama|Romance,The Philadelphia Story,1940
681,899,Singin' in the Rain,Comedy|Musical|Romance,Singin' in the Rain,1952
682,900,An American in Paris,Musical|Romance,An American in Paris,1951
683,901,Funny Face,Comedy|Musical,Funny Face,1957
684,902,Breakfast at Tiffany's,Drama|Romance,Breakfast at Tiffany's,1961
685,903,Vertigo,Drama|Mystery|Romance|Thriller,Vertigo,1958
686,904,Rear Window,Mystery|Thriller,Rear Window,1954
687,905,It Happened One Night,Comedy|Romance,It Happened One Night,1934
688,906,Gaslight,Drama|Thriller,Gaslight,1944
690,908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,North by Northwest,1959
691,909,The Apartment,Comedy|Drama|Romance,The Apartment,1960
692,910,Some Like It Hot,Comedy|Crime,Some Like It Hot,1959
693,911,Charade,Comedy|Crime|Mystery|Romance|Thriller,Charade,1963
695,913,The Maltese Falcon,Film-Noir|Mystery,The Maltese Falcon,1941
696,914,My Fair Lady,Comedy|Drama|Musical|Romance,My Fair Lady,1964
698,916,Roman Holiday,Comedy|Drama|Romance,Roman Holiday,1953
699,917,The Little Princess,Children|Drama,The Little Princess,1939
700,918,Meet Me in St. Louis,Musical,Meet Me in St. Louis,1944
701,919,The Wizard of Oz,Adventure|Children|Fantasy|Musical,The Wizard of Oz,1939
702,920,Gone with the Wind,Drama|Romance|War,Gone with the Wind,1939
703,921,My Favorite Year,Comedy,My Favorite Year,1982
705,923,Citizen Kane,Drama|Mystery,Citizen Kane,1941
706,924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,2001: A Space Odyssey,1968
707,926,All About Eve,Drama,All About Eve,1950
708,927,The Women,Comedy,The Women,1939
710,929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,Foreign Correspondent,1940
711,930,Notorious,Film-Noir|Romance|Thriller,Notorious,1946
712,931,Spellbound,Mystery|Romance|Thriller,Spellbound,1945
713,932,An Affair to Remember,Drama|Romance,An Affair to Remember,1957
714,933,To Catch a Thief,Crime|Mystery|Romance|Thriller,To Catch a Thief,1955
715,934,Father of the Bride,Comedy,Father of the Bride,1950
716,935,The Band Wagon,Comedy|Musical,The Band Wagon,1953
718,937,Love in the Afternoon,Comedy|Romance,Love in the Afternoon,1957
719,938,Gigi,Musical,Gigi,1958
720,940,The Adventures of Robin Hood,Action|Adventure|Romance,The Adventures of Robin Hood,1938
721,941,The Mark of Zorro,Adventure,The Mark of Zorro,1940
723,943,The Ghost and Mrs. Muir,Drama|Fantasy|Romance,The Ghost and Mrs. Muir,1947
724,944,Lost Horizon,Drama,Lost Horizon,1937
725,945,Top Hat,Comedy|Musical|Romance,Top Hat,1935
726,946,To Be or Not to Be,Comedy|Drama|War,To Be or Not to Be,1942
727,947,My Man Godfrey,Comedy|Romance,My Man Godfrey,1936
728,948,Giant,Drama|Romance|Western,Giant,1956
729,949,East of Eden,Drama,East of Eden,1955
730,950,The Thin Man,Comedy|Crime,The Thin Man,1934
731,951,His Girl Friday,Comedy|Romance,His Girl Friday,1940
732,952,Around the World in 80 Days,Adventure|Comedy,Around the World in 80 Days,1956
733,953,It's a Wonderful Life,Children|Drama|Fantasy|Romance,It's a Wonderful Life,1946
734,954,Mr. Smith Goes to Washington,Drama,Mr. Smith Goes to Washington,1939
735,955,Bringing Up Baby,Comedy|Romance,Bringing Up Baby,1938
736,956,Penny Serenade,Drama|Romance,Penny Serenade,1941
737,959,Of Human Bondage,Drama,Of Human Bondage,1934
739,963,The Inspector General,Musical,The Inspector General,1949
740,965,The 39 Steps,Drama|Mystery|Thriller,The 39 Steps,1935
741,968,Night of the Living Dead,Horror|Sci-Fi|Thriller,Night of the Living Dead,1968
742,969,The African Queen,Adventure|Comedy|Romance|War,The African Queen,1951
743,970,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,Beat the Devil,1953
744,971,Cat on a Hot Tin Roof,Drama,Cat on a Hot Tin Roof,1958
745,973,Meet John Doe,Comedy|Drama,Meet John Doe,1941
746,976,A Farewell to Arms,Romance|War,A Farewell to Arms,1932
747,979,Nothing Personal,Drama|War,Nothing Personal,1995
748,981,Dangerous Ground,Drama,Dangerous Ground,1997
749,982,Picnic,Drama,Picnic,1955
750,984,The Pompatus of Love,Comedy|Drama,The Pompatus of Love,1996
751,986,Fly Away Home,Adventure|Children,Fly Away Home,1996
752,987,Bliss,Drama|Romance,Bliss,1997
753,988,Grace of My Heart,Comedy|Drama,Grace of My Heart,1996
754,990,Maximum Risk,Action|Adventure|Thriller,Maximum Risk,1996
755,991,Michael Collins,Drama,Michael Collins,1996
756,993,Infinity,Drama,Infinity,1996
757,994,Big Night,Comedy|Drama,Big Night,1996
758,996,Last Man Standing,Action|Crime|Drama|Thriller,Last Man Standing,1996
759,998,Set It Off,Action|Crime,Set It Off,1996
760,999,2 Days in the Valley,Crime|Film-Noir,2 Days in the Valley,1996
761,1003,Extreme Measures,Drama|Thriller,Extreme Measures,1996
762,1004,The Glimmer Man,Action|Thriller,The Glimmer Man,1996
763,1005,D3: The Mighty Ducks,Children|Comedy,D3: The Mighty Ducks,1996
764,1006,The Chamber,Drama,The Chamber,1996
765,1007,The Apple Dumpling Gang,Children|Comedy|Western,The Apple Dumpling Gang,1975
767,1009,Escape to Witch Mountain,Adventure|Children|Fantasy,Escape to Witch Mountain,1975
768,1010,The Love Bug,Children|Comedy,The Love Bug,1969
769,1011,Herbie Rides Again,Children|Comedy|Fantasy|Romance,Herbie Rides Again,1974
771,1013,The Parent Trap,Children|Comedy|Romance,The Parent Trap,1961
773,1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,Homeward Bound: The Incredible Journey,1993
774,1016,The Shaggy Dog,Children|Comedy,The Shaggy Dog,1959
775,1017,Swiss Family Robinson,Adventure|Children,Swiss Family Robinson,1960
776,1018,That Darn Cat!,Children|Comedy|Mystery,That Darn Cat!,1965
778,1020,Cool Runnings,Comedy,Cool Runnings,1993
779,1021,Angels in the Outfield,Children|Comedy,Angels in the Outfield,1994
783,1025,The Sword in the Stone,Animation|Children|Fantasy|Musical,The Sword in the Stone,1963
784,1027,Robin Hood: Prince of Thieves,Adventure|Drama,Robin Hood: Prince of Thieves,1991
785,1028,Mary Poppins,Children|Comedy|Fantasy|Musical,Mary Poppins,1964
786,1029,Dumbo,Animation|Children|Drama|Musical,Dumbo,1941
787,1030,Pete's Dragon,Adventure|Animation|Children|Musical,Pete's Dragon,1977
788,1031,Bedknobs and Broomsticks,Adventure|Children|Musical,Bedknobs and Broomsticks,1971
789,1032,Alice in Wonderland,Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,1951
790,1033,The Fox and the Hound,Animation|Children|Drama,The Fox and the Hound,1981
791,1034,Freeway,Comedy|Crime|Drama|Thriller,Freeway,1996
792,1035,The Sound of Music,Musical|Romance,The Sound of Music,1965
793,1036,Die Hard,Action|Crime|Thriller,Die Hard,1988
794,1037,The Lawnmower Man,Action|Horror|Sci-Fi|Thriller,The Lawnmower Man,1992
795,1040,The Secret Agent,Drama,The Secret Agent,1996
796,1041,Secrets & Lies,Drama,Secrets & Lies,1996
797,1042,That Thing You Do!,Comedy|Drama,That Thing You Do!,1996
798,1043,To Gillian on Her 37th Birthday,Drama|Romance,To Gillian on Her 37th Birthday,1996
799,1046,Beautiful Thing,Drama|Romance,Beautiful Thing,1996
800,1047,The Long Kiss Goodnight,Action|Drama|Thriller,The Long Kiss Goodnight,1996
801,1049,The Ghost and the Darkness,Action|Adventure,The Ghost and the Darkness,1996
802,1050,Looking for Richard,Documentary|Drama,Looking for Richard,1996
803,1051,Trees Lounge,Drama,Trees Lounge,1996
804,1053,Normal Life,Crime|Drama|Romance,Normal Life,1996
805,1054,Get on the Bus,Drama,Get on the Bus,1996
806,1055,Shadow Conspiracy,Thriller,Shadow Conspiracy,1997
807,1056,Jude,Drama,Jude,1996
808,1057,Everyone Says I Love You,Comedy|Musical|Romance,Everyone Says I Love You,1996
810,1060,Swingers,Comedy|Drama,Swingers,1996
811,1061,Sleepers,Thriller,Sleepers,1996
812,1064,Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,Aladdin and the King of Thieves,1996
814,1068,Crossfire,Crime|Film-Noir,Crossfire,1947
815,1073,Willy Wonka & the Chocolate Factory,Children|Comedy|Fantasy|Musical,Willy Wonka & the Chocolate Factory,1971
816,1076,The Innocents,Drama|Horror|Thriller,The Innocents,1961
817,1077,Sleeper,Comedy|Sci-Fi,Sleeper,1973
818,1078,Bananas,Comedy|War,Bananas,1971
819,1079,A Fish Called Wanda,Comedy|Crime,A Fish Called Wanda,1988
822,1082,The Candidate,Drama,The Candidate,1972
823,1083,The Great Race,Comedy|Musical,The Great Race,1965
824,1084,Bonnie and Clyde,Crime|Drama,Bonnie and Clyde,1967
825,1085,The Old Man and the Sea,Adventure|Drama,The Old Man and the Sea,1958
826,1086,Dial M for Murder,Crime|Mystery|Thriller,Dial M for Murder,1954
827,1088,Dirty Dancing,Drama|Musical|Romance,Dirty Dancing,1987
828,1089,Reservoir Dogs,Crime|Mystery|Thriller,Reservoir Dogs,1992
829,1090,Platoon,Drama|War,Platoon,1986
830,1091,Weekend at Bernie's,Comedy,Weekend at Bernie's,1989
831,1092,Basic Instinct,Crime|Mystery|Thriller,Basic Instinct,1992
832,1093,The Doors,Drama,The Doors,1991
833,1094,The Crying Game,Drama|Romance|Thriller,The Crying Game,1992
834,1095,Glengarry Glen Ross,Drama,Glengarry Glen Ross,1992
835,1096,Sophie's Choice,Drama,Sophie's Choice,1982
836,1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,E.T. the Extra-Terrestrial,1982
837,1099,A Christmas Carol,Children|Drama|Fantasy,A Christmas Carol,1938
838,1100,Days of Thunder,Action|Drama|Romance,Days of Thunder,1990
839,1101,Top Gun,Action|Romance,Top Gun,1986
840,1103,Rebel Without a Cause,Drama,Rebel Without a Cause,1955
841,1104,A Streetcar Named Desire,Drama,A Streetcar Named Desire,1951
842,1105,Children of the Corn IV: The Gathering,Horror,Children of the Corn IV: The Gathering,1996
843,1107,Loser,Comedy,Loser,1991
844,1111,Microcosmos,Documentary,Microcosmos,1996
845,1112,Palookaville,Action|Comedy|Drama,Palookaville,1996
847,1116,A Single Girl,Drama,A Single Girl,1995
848,1117,The Eighth Day,Drama,The Eighth Day,1996
849,1119,Drunks,Drama,Drunks,1995
850,1120,The People vs. Larry Flynt,Comedy|Drama,The People vs. Larry Flynt,1996
851,1121,Glory Daze,Drama,Glory Daze,1995
853,1124,On Golden Pond,Drama,On Golden Pond,1981
854,1125,The Return of the Pink Panther,Comedy|Crime,The Return of the Pink Panther,1975
855,1126,Drop Dead Fred,Comedy|Fantasy,Drop Dead Fred,1991
856,1127,The Abyss,Action|Adventure|Sci-Fi|Thriller,The Abyss,1989
857,1128,The Fog,Horror,The Fog,1980
858,1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,Escape from New York,1981
859,1130,The Howling,Horror|Mystery,The Howling,1980
